#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
9644.26441908	1.168906096701579e-16	1.0859481632003672e-16	3.384196231763998e-18
9644.46440377	1.168906096701579e-16	1.0859481632003672e-16	3.442200449170999e-18
9644.66438847	1.168906096701579e-16	1.092541499417252e-16	3.497565620994999e-18
9644.86437317	1.1685921307628117e-16	1.0859481632003672e-16	3.504834574395001e-18
9645.06435786	1.1536297995963615e-16	1.0831425742174542e-16	3.518750730132e-18
9645.26434256	1.1536297995963615e-16	1.0831425742174542e-16	3.492102884592001e-18
9645.46432725	1.1536297995963615e-16	1.0831425742174542e-16	3.423298282908e-18
9645.66431195	1.1536297995963615e-16	1.0831425742174542e-16	3.397846212838002e-18
9645.86429665	1.1536297995963615e-16	1.0831425742174542e-16	3.290087933208e-18
9646.06428134	1.1536297995963615e-16	1.0859481632003672e-16	3.17525575374e-18
9646.26426604	1.1536297995963615e-16	1.092541499417252e-16	3.07971742551e-18
9646.46425073	1.1536297995963615e-16	1.0933992633329935e-16	3.03023393946e-18
9646.66423543	1.1590147221074537e-16	1.0955890891518005e-16	3.043955048394002e-18
9646.86422013	1.1590147221074537e-16	1.0976084844921741e-16	3.173945080680001e-18
9647.06420482	1.1590147221074537e-16	1.1096709064757244e-16	3.182171050943999e-18
9647.26418952	1.1590147221074537e-16	1.1096709064757244e-16	3.254884458408001e-18
9647.46417422	1.1590147221074537e-16	1.1096709064757244e-16	3.34962107556e-18
9647.66415891	1.1590147221074537e-16	1.1096709064757244e-16	3.412003493627e-18
9647.86414361	1.1536297995963615e-16	1.0976084844921741e-16	3.441203746899001e-18
9648.06412831	1.1518936291589237e-16	1.0955890891518005e-16	3.481844754239999e-18
9648.264113	1.1518936291589237e-16	1.0933992633329935e-16	3.58742515534e-18
9648.46509762	1.1518936291589237e-16	1.092541499417252e-16	3.581665319574e-18
9648.66508232	1.1518936291589237e-16	1.0859481632003672e-16	3.582888312363e-18
9648.86506702	1.1536297995963615e-16	1.0831425742174542e-16	3.576835552746e-18
9649.06505171	1.1565646066311023e-16	1.0816669780315822e-16	3.547384066692e-18
9649.26503641	1.1565646066311023e-16	1.0816669780315822e-16	3.474166514352e-18
9649.46502111	1.1565646066311023e-16	1.0816669780315822e-16	3.478582583571e-18
9649.66500581	1.1590147221074537e-16	1.0831425742174542e-16	3.503296765390002e-18
9649.8649905	1.1565646066311023e-16	1.0831425742174542e-16	3.483428147126999e-18
9650.0649752	1.1536297995963615e-16	1.0816669780315822e-16	3.520369876392e-18
9650.2649599	1.1518936291589237e-16	1.080601576518131e-16	3.561780062672e-18
9650.46494459	1.1507823601746889e-16	1.0634602859061706e-16	3.593783122875e-18
9650.66492929	1.1507823601746889e-16	1.0622431229265733e-16	3.596047021042001e-18
9650.86491399	1.1507823601746889e-16	1.0622431229265733e-16	3.613543844175e-18
9651.06489869	1.1507823601746889e-16	1.0634602859061706e-16	3.588968181959999e-18
9651.26488338	1.1518936291589237e-16	1.0800367715203519e-16	3.592259010456001e-18
9651.46486808	1.1518936291589237e-16	1.080601576518131e-16	3.615942320589e-18
9651.66485278	1.1518936291589237e-16	1.0816669780315822e-16	3.658928365809e-18
9651.86483748	1.1518936291589237e-16	1.0831425742174542e-16	3.678161581289999e-18
9652.06482218	1.1518936291589237e-16	1.0955890891518005e-16	3.725277194016001e-18
9652.26480687	1.156484051966557e-16	1.0988447825332469e-16	3.780850794042001e-18
9652.46479157	1.1565646066311023e-16	1.1096709064757244e-16	3.741135307938001e-18
9652.66477627	1.156484051966557e-16	1.1096709064757244e-16	3.701996469094e-18
9652.86476097	1.1518936291589237e-16	1.1096709064757244e-16	3.611444989665e-18
9653.06474567	1.1507823601746889e-16	1.1096709064757244e-16	3.5550132723e-18
9653.26473036	1.1518936291589237e-16	1.1096709064757244e-16	3.53426576384e-18
9653.46471506	1.1518936291589237e-16	1.1023794991484127e-16	3.552006276695998e-18
9653.66469976	1.1518936291589237e-16	1.0988447825332469e-16	3.618132919823999e-18
9653.86568438	1.1507823601746889e-16	1.0988447825332469e-16	3.652485879627e-18
9654.06566908	1.1505310010189453e-16	1.0988447825332469e-16	3.689705923919998e-18
9654.26565378	1.1504510909019672e-16	1.0955890891518005e-16	3.714513435082e-18
9654.46563848	1.1504510909019672e-16	1.0955890891518005e-16	3.760142023152e-18
9654.66562318	1.1504510909019672e-16	1.0955890891518005e-16	3.840295922530001e-18
9654.86560788	1.148991726306964e-16	1.0950706276018678e-16	3.791547123144002e-18
9655.06559257	1.1487089284101608e-16	1.0950706276018678e-16	3.692347841376001e-18
9655.26557727	1.1487089284101608e-16	1.0950706276018678e-16	3.65689165388e-18
9655.46556197	1.148580866080283e-16	1.0932567016357711e-16	3.65278914252e-18
9655.66554667	1.148580866080283e-16	1.0917142103905934e-16	3.610008830831001e-18
9655.86553137	1.148580866080283e-16	1.0914140286069375e-16	3.602762724764999e-18
9656.06551607	1.148580866080283e-16	1.0886778218839663e-16	3.684698528940002e-18
9656.26550077	1.148580866080283e-16	1.0865730163465277e-16	3.714021114128e-18
9656.46548547	1.148580866080283e-16	1.0842075262609245e-16	3.730074238738001e-18
9656.66547017	1.147684055412691e-16	1.0800367715203519e-16	3.694107802374e-18
9656.86545487	1.147684055412691e-16	1.0780407249007515e-16	3.72280447515e-18
9657.06543957	1.147684055412691e-16	1.0780407249007515e-16	3.739123842587999e-18
9657.26542426	1.147684055412691e-16	1.0780407249007515e-16	3.671231301672e-18
9657.46540896	1.147684055412691e-16	1.0780407249007515e-16	3.63641165498e-18
9657.66539366	1.1447788505792448e-16	1.0739153141887814e-16	3.595214835283e-18
9657.86537836	1.1384858125706038e-16	1.0711364515582949e-16	3.574359020331e-18
9658.06536306	1.1384858125706038e-16	1.0711364515582949e-16	3.567075083784001e-18
9658.26534776	1.1447788505792448e-16	1.0711364515582949e-16	3.542549754400001e-18
9658.46533246	1.147684055412691e-16	1.0711364515582949e-16	3.540241889492e-18
9658.66531716	1.1487089284101608e-16	1.0711364515582949e-16	3.577315484147999e-18
9658.86530186	1.147684055412691e-16	1.0711364515582949e-16	3.615017594160002e-18
9659.06628649	1.147684055412691e-16	1.0711364515582949e-16	3.646687350672e-18
9659.26627119	1.147684055412691e-16	1.0711364515582949e-16	3.663905797888e-18
9659.46625589	1.147684055412691e-16	1.0711364515582949e-16	3.770790480176e-18
9659.66624059	1.147684055412691e-16	1.0711364515582949e-16	3.88925293393e-18
9659.86622529	1.1447788505792448e-16	1.0711364515582949e-16	3.922875844179e-18
9660.06620999	1.1445805321336573e-16	1.0692202201737406e-16	3.939759466397999e-18
9660.26619469	1.1447788505792448e-16	1.0692202201737406e-16	3.981725645524e-18
9660.46617939	1.147684055412691e-16	1.0692202201737406e-16	3.914765242250001e-18
9660.66616409	1.148991726306964e-16	1.0692202201737406e-16	3.815208123564e-18
9660.86614879	1.1504510909019672e-16	1.0711364515582949e-16	3.718969074516e-18
9661.06613349	1.1505310010189453e-16	1.0727605393081589e-16	3.68102542032e-18
9661.26611819	1.150651749816865e-16	1.0727605393081589e-16	3.563802303487999e-18
9661.46610289	1.150651749816865e-16	1.0727605393081589e-16	3.547270763560001e-18
9661.66608759	1.153893032501057e-16	1.0727605393081589e-16	3.597875042119e-18
9661.86607229	1.1594479043889614e-16	1.0727605393081589e-16	3.61139125965e-18
9662.06605699	1.1594479043889614e-16	1.0727605393081589e-16	3.613030331616001e-18
9662.26604169	1.1594479043889614e-16	1.0727605393081589e-16	3.607644813328001e-18
9662.46602639	1.1594479043889614e-16	1.0727605393081589e-16	3.614419453362e-18
9662.66601109	1.1594479043889614e-16	1.0727605393081589e-16	3.527819567711e-18
9662.8659958	1.1620462703525113e-16	1.0727605393081589e-16	3.493481059296e-18
9663.0659805	1.1620462703525113e-16	1.0711364515582949e-16	3.473256414960001e-18
9663.2659652	1.1627384802875302e-16	1.0711364515582949e-16	3.4752706066e-18
9663.4659499	1.1636945366919e-16	1.0727605393081589e-16	3.521015237192e-18
9663.6659346	1.1627384802875302e-16	1.0732605027233107e-16	3.598920289345998e-18
9663.8659193	1.1611359504309495e-16	1.0732605027233107e-16	3.630414421398e-18
9664.065904	1.1627384802875302e-16	1.0732605027233107e-16	3.678622585416e-18
9664.2658887	1.1636945366919e-16	1.0732605027233107e-16	3.683219905561999e-18
9664.46687333	1.1667553715791581e-16	1.0732605027233107e-16	3.590798170202e-18
9664.66685803	1.167919025198986e-16	1.0732605027233107e-16	3.574990759125001e-18
9664.86684273	1.167919025198986e-16	1.0732605027233107e-16	3.612379981218e-18
9665.06682743	1.167919025198986e-16	1.0732605027233107e-16	3.564301420116e-18
9665.26681214	1.167919025198986e-16	1.073872425131298e-16	3.568639514167999e-18
9665.46679684	1.167919025198986e-16	1.073872425131298e-16	3.551783117675e-18
9665.66678154	1.167919025198986e-16	1.0732605027233107e-16	3.517273237403001e-18
9665.86676624	1.170155448735331e-16	1.0732605027233107e-16	3.591286816509e-18
9666.06675094	1.170155448735331e-16	1.0727605393081589e-16	3.648968727299999e-18
9666.26673564	1.170155448735331e-16	1.0692202201737406e-16	3.672170710025999e-18
9666.46672035	1.170624558296797e-16	1.0692202201737406e-16	3.689756207081999e-18
9666.66670505	1.1710150084057778e-16	1.0692202201737406e-16	3.735513795356002e-18
9666.86668975	1.1773939203905788e-16	1.0692202201737406e-16	3.757664775540003e-18
9667.06667445	1.1710150084057778e-16	1.0681097298289224e-16	3.761248879080001e-18
9667.26665916	1.170624558296797e-16	1.0681097298289224e-16	3.715248785956e-18
9667.46664386	1.170155448735331e-16	1.0681097298289224e-16	3.678337775874999e-18
9667.66662856	1.167919025198986e-16	1.0681097298289224e-16	3.681032941915999e-18
9667.86661326	1.170155448735331e-16	1.0727035211332387e-16	3.642533231235e-18
9668.06659797	1.170624558296797e-16	1.0727605393081589e-16	3.637870164504e-18
9668.26658267	1.170624558296797e-16	1.0732605027233107e-16	3.724835636059999e-18
9668.46656737	1.170155448735331e-16	1.073872425131298e-16	3.802912203418999e-18
9668.66655207	1.167919025198986e-16	1.0805001683207276e-16	3.975968542321001e-18
9668.86653678	1.167919025198986e-16	1.0858374453682756e-16	4.333009817928001e-18
9669.06652148	1.1698455142526192e-16	1.0917552580804625e-16	4.826851796519999e-18
9669.26650618	1.1698455142526192e-16	1.0933539609613016e-16	5.386829899999999e-18
9669.46649089	1.167919025198986e-16	1.0958401592116262e-16	5.692397638377001e-18
9669.66747551	1.1698455142526192e-16	1.106584426583462e-16	5.798026911775e-18
9669.86746021	1.170155448735331e-16	1.1076031237258363e-16	5.699536567086001e-18
9670.06744492	1.170624558296797e-16	1.1145214863973608e-16	5.459976677070002e-18
9670.26742962	1.170624558296797e-16	1.1175637772991063e-16	5.188568647105997e-18
9670.46741432	1.170624558296797e-16	1.1175637772991063e-16	4.749465866746999e-18
9670.66739903	1.170624558296797e-16	1.1175637772991063e-16	4.301264842003e-18
9670.86738373	1.1698455142526192e-16	1.1245603134440006e-16	4.061527909770001e-18
9671.06736843	1.1698455142526192e-16	1.124703504457256e-16	3.924173534399999e-18
9671.26735314	1.1698455142526192e-16	1.124703504457256e-16	3.80959455608e-18
9671.46733784	1.167919025198986e-16	1.12515887800755e-16	3.73038423963e-18
9671.66732255	1.1698455142526192e-16	1.1258197524047435e-16	3.728582545717002e-18
9671.86730725	1.1698455142526192e-16	1.1258197524047435e-16	3.708582840645e-18
9672.06729195	1.1698455142526192e-16	1.1258197524047435e-16	3.728120733413999e-18
9672.26727666	1.1698455142526192e-16	1.1258197524047435e-16	3.765400781289999e-18
9672.46726136	1.1698455142526192e-16	1.1258197524047435e-16	3.784704231590001e-18
9672.66724606	1.167919025198986e-16	1.132630804971111e-16	3.794773427991e-18
9672.86723077	1.1661111597230383e-16	1.139735513650056e-16	3.818275970502001e-18
9673.06721547	1.1661111597230383e-16	1.1399588993004557e-16	3.85194801456e-18
9673.26720018	1.1661111597230383e-16	1.143571550771524e-16	3.81801848512e-18
9673.46718488	1.1640116230909393e-16	1.143571550771524e-16	3.783464922125001e-18
9673.66716958	1.1619845199572274e-16	1.143571550771524e-16	3.833613606557e-18
9673.86715429	1.1640116230909393e-16	1.1440090626614658e-16	3.85393619135e-18
9674.06713899	1.1661111597230383e-16	1.1452567413544365e-16	3.844068387642e-18
9674.2671237	1.1661111597230383e-16	1.145982218277043e-16	3.850145685396e-18
9674.4671084	1.1640116230909393e-16	1.1452567413544365e-16	3.961180308126999e-18
9674.66709311	1.1619845199572274e-16	1.1440090626614658e-16	4.15808351612e-18
9674.86707781	1.1619845199572274e-16	1.1440090626614658e-16	4.34980790062e-18
9675.06806244	1.1619845199572274e-16	1.1440090626614658e-16	4.41914151384e-18
9675.26804714	1.1619845199572274e-16	1.1440090626614658e-16	4.399684871944001e-18
9675.46803185	1.1619845199572274e-16	1.1440090626614658e-16	4.354334652497001e-18
9675.66801655	1.1619845199572274e-16	1.1440090626614658e-16	4.306374349872999e-18
9675.86800126	1.1619845199572274e-16	1.1440090626614658e-16	4.186213788172e-18
9676.06798596	1.1610677891047829e-16	1.1440090626614658e-16	4.050756905940001e-18
9676.26797067	1.1610677891047829e-16	1.1440090626614658e-16	3.915286771656001e-18
9676.46795537	1.1619845199572274e-16	1.1440090626614658e-16	3.887957014804999e-18
9676.66794008	1.1610677891047829e-16	1.1440090626614658e-16	3.872053260477001e-18
9676.86792478	1.1593403641205565e-16	1.1440090626614658e-16	3.864919098831998e-18
9677.06790949	1.1593403641205565e-16	1.1440090626614658e-16	3.857059954151998e-18
9677.26789419	1.1593403641205565e-16	1.1440090626614658e-16	3.831391167088e-18
9677.4678789	1.1593403641205565e-16	1.1440090626614658e-16	3.810605748619999e-18
9677.6678636	1.1593403641205565e-16	1.1440090626614658e-16	3.812842993079001e-18
9677.86784831	1.1593403641205565e-16	1.1440090626614658e-16	3.776727668173999e-18
9678.06783302	1.1560792478449594e-16	1.143571550771524e-16	3.768856253712e-18
9678.26781772	1.1557020657735145e-16	1.142207714655412e-16	3.787204610967001e-18
9678.46780243	1.1552609068051344e-16	1.1415263769839616e-16	3.797950424229001e-18
9678.66778713	1.1552609068051344e-16	1.1415263769839616e-16	3.848567062020999e-18
9678.86777184	1.150793164062951e-16	1.1399588993004557e-16	3.86532476044e-18
9679.06775654	1.1497504878025126e-16	1.139735513650056e-16	3.908644182863998e-18
9679.26774125	1.1480596042096734e-16	1.1161726263609537e-16	3.875698749909001e-18
9679.46772596	1.1480596042096734e-16	1.1161726263609537e-16	3.866539781630001e-18
9679.66771066	1.1469307809856355e-16	1.1122791773767727e-16	3.852751526630001e-18
9679.86769537	1.1462993514801039e-16	1.1122791773767727e-16	3.942080499498002e-18
9680.06768007	1.1462993514801039e-16	1.1122791773767727e-16	3.934323811548003e-18
9680.2686647	1.1462993514801039e-16	1.1122791773767727e-16	4.07834136177e-18
9680.46864941	1.1469307809856355e-16	1.1122791773767727e-16	4.517475849396999e-18
9680.66863412	1.1480596042096734e-16	1.114423152848774e-16	4.729146270044001e-18
9680.86861882	1.1497504878025126e-16	1.1161726263609537e-16	4.785255353936002e-18
9681.06860353	1.1480596042096734e-16	1.1161726263609537e-16	4.891380835320001e-18
9681.26858823	1.1469307809856355e-16	1.1161726263609537e-16	5.143984747719e-18
9681.46857294	1.1469307809856355e-16	1.1161726263609537e-16	5.218688508970998e-18
9681.66855765	1.1469307809856355e-16	1.1161726263609537e-16	5.066655421694e-18
9681.86854235	1.1469307809856355e-16	1.1161726263609537e-16	4.894485925657999e-18
9682.06852706	1.1462993514801039e-16	1.114423152848774e-16	4.908188467728001e-18
9682.26851177	1.1386336536918964e-16	1.1122791773767727e-16	4.909845372746999e-18
9682.46849647	1.1386336536918964e-16	1.1122791773767727e-16	5.051178935729998e-18
9682.66848118	1.1386336536918964e-16	1.1122791773767727e-16	5.486166501536001e-18
9682.86846589	1.1351639690587508e-16	1.10995685939941e-16	6.252714937955998e-18
9683.06845059	1.1351639690587508e-16	1.10995685939941e-16	6.557748993288001e-18
9683.2684353	1.1351639690587508e-16	1.10995685939941e-16	6.627411679383e-18
9683.46842001	1.1351639690587508e-16	1.10995685939941e-16	6.587757122563003e-18
9683.66840472	1.1351028170542769e-16	1.10995685939941e-16	6.382305305468001e-18
9683.86838942	1.1338228576548108e-16	1.1057182829823398e-16	5.68166059538e-18
9684.06837413	1.133621715503039e-16	1.1057182829823398e-16	4.822245727848001e-18
9684.26835884	1.133621715503039e-16	1.1057182829823398e-16	4.305698148491999e-18
9684.46834354	1.133621715503039e-16	1.1057182829823398e-16	4.091910749240001e-18
9684.66832825	1.1338228576548108e-16	1.10995685939941e-16	3.970826031919999e-18
9684.86831296	1.1351028170542769e-16	1.110613201536109e-16	3.979612810928001e-18
9685.06829767	1.1338228576548108e-16	1.110613201536109e-16	3.988235509141e-18
9685.26828237	1.1338228576548108e-16	1.110613201536109e-16	3.960970335269999e-18
9685.46826708	1.1351028170542769e-16	1.1122791773767727e-16	3.979728835699001e-18
9685.66925171	1.1351028170542769e-16	1.1122791773767727e-16	3.98344482519e-18
9685.86923642	1.1338228576548108e-16	1.1122791773767727e-16	3.963644289642e-18
9686.06922113	1.1351028170542769e-16	1.114423152848774e-16	3.960207208518001e-18
9686.26920584	1.1351639690587508e-16	1.1151657864249023e-16	3.967081141296002e-18
9686.46919055	1.1351028170542769e-16	1.1183939508174593e-16	4.004212095084999e-18
9686.66917525	1.1338228576548108e-16	1.1183939508174593e-16	4.00142280736e-18
9686.86915996	1.1351028170542769e-16	1.1186067472920102e-16	3.985959714068e-18
9687.06914467	1.1351639690587508e-16	1.122657215865356e-16	3.878656267994e-18
9687.26912938	1.1351028170542769e-16	1.122657215865356e-16	3.903274656798e-18
9687.46911409	1.1338228576548108e-16	1.122657215865356e-16	3.944505538545e-18
9687.66909879	1.1351028170542769e-16	1.1233134837039185e-16	3.90060910361e-18
9687.8690835	1.1351639690587508e-16	1.1233957327947792e-16	3.903109421068002e-18
9688.06906821	1.1422107187840065e-16	1.130570396022631e-16	3.94155090283e-18
9688.26905292	1.1513970605385147e-16	1.130570396022631e-16	3.952749253859999e-18
9688.46903763	1.1518562389078591e-16	1.130570396022631e-16	3.934428840648001e-18
9688.66902234	1.1532565115093143e-16	1.1312309372385462e-16	3.901825260151999e-18
9688.86900705	1.1535731795975807e-16	1.1341190032067704e-16	3.870844257279999e-18
